Date (yyyymmddhhmm),CO2 (ppm)
199111012001,353.23
199111012001,353.15
199111012008,353.54
199111012008,353.39
199111012023,353.39
199111012023,353.36
199111081920,354.73
199111081920,354.28
199111081925,354.32
199111081925,354.22
199111081932,358.74
199111081932,354.29
199111151915,353.91
199111151915,354.02
199111151937,353.19
199111151937,353.79
199111151939,353.88
199111151939,353.94
199111221922,354.18
199111221922,354.12
199111221928,354.03
199111221928,353.99
199111221942,354.04
199111221942,354.16
199111291915,354.65
199111291915,354.71
199111291922,354.75
199111291922,354.81
199111291934,354.7
199111291934,354.67
199112061925,354.86
199112061925,354.82
199112061945,355.11
199112061945,355.03
199112061947,354.93
199112061947,354.94
199112131927,355.15
199112131927,355.15
199112131944,355.06
199112131944,355
199112131954,355.22
199112131954,355.1
199112202000,355.52
199112202000,355.55
199112202032,355.71
199112202032,355.74
199112202033,355.95
199112202033,355.81
199112271940,358.42
199112271940,357.99
199112271944,357.91
199112271944,357.41
199112272301,357.26
199112272301,357.26
199112311930,356.45
199112311930,356.51
199112311951,356.58
199112311951,356.47
199112311952,356.56
199112311952,356.73
199201101921,356.87
199201101921,356.02
199201101927,356.05
199201101927,356.04
199201101939,356.12
199201101939,355.9
199201171910,356.77
199201171910,356.8
199201171910,357.23
199201171910,357.64
199201171930,357.09
199201171930,357.35
199201242010,357.33
199201242010,357.07
199201242026,357.05
199201242026,357.03
199201242028,357.12
199201242028,357.02
199201311934,357.43
199201311934,357.38
199201311949,356.53
199201311949,356.55
199201311951,356.63
199201311951,360.31
199202071918,356.78
199202071918,356.91
199202071924,356.91
199202071924,357.01
199202071936,357.27
199202071936,356.69
199202141922,357.79
199202141922,357.85
199202141940,357.69
199202141940,357.67
199202141944,357.89
199202141944,357.83
199202211957,357.26
199202211957,357.31
199202211958,357.58
199202211958,357.41
199202212010,357.54
199202212010,358.25
199202281920,357.27
199202281920,357.5
199202281935,356.84
199202281935,356.74
199202281943,356.93
199202281943,356.94
199203061900,358.04
199203061900,358.34
199203061914,357.78
199203061914,357.7
199203061919,360.9
199203061919,357.83
199203131924,359.01
199203131924,359.43
199203131940,358.42
199203131940,358.92
199203131941,358.54
199203131941,358.78
199203201928,358.19
199203201928,358.24
199203201942,364.7
199203201942,359.26
199203201943,358.31
199203201943,358.27
199203261956,358.3
199203261956,362.5
199203261957,358.36
199203261957,358.39
199203262008,358.42
199203262008,358.6
199204031923,358.77
199204031923,359.13
199204031940,358.77
199204031940,359.28
199204031942,358.83
199204031942,358.81
199204101933,359.12
199204101933,359.12
199204101940,359.07
199204101940,359.08
199204102010,359.12
199204102010,359.25
199204171913,359.99
199204171913,359.92
199204171938,359.97
199204171938,359.94
199204171941,359.84
199204171941,359.86
199204241928,359.61
199204241928,359.34
199204241938,365.56
199204241938,359.15
199204241950,359.28
199204241950,359.29
199205011923,361.26
199205011923,360.49
199205011948,359.88
199205011948,359.85
199205011957,360
199205011957,360.02
199205081922,360.25
199205081922,360.33
199205081939,360.14
199205081939,360.21
199205081940,360.17
199205081940,360.28
199205151918,358.82
199205151918,358.84
199205151935,358.69
199205151935,358.68
199205151937,358.66
199205151937,358.56
199205221920,359.17
199205221920,359.18
199205221935,359.49
199205221935,359.28
199205221937,359.31
199205221937,359.28
199205291910,360.98
199205291910,360.93
199205291935,360.82
199205291935,360.78
199205291937,360.85
199205291937,360.84
199206051904,360.77
199206051904,360.97
199206051924,360.68
199206051924,360.68
199206051937,360.73
199206051937,360.68
199206121906,360.54
199206121906,360.26
199206121924,360.45
199206121924,360.14
199206121925,360.17
199206121925,360.12
199206191905,359.81
199206191905,359.4
199206191925,359.17
199206191925,359.13
199206191929,358.35
199206191929,358.95
199206261910,358.96
199206261910,358.8
199206261929,358.74
199206261929,358.72
199206261931,358.93
199206261931,357.98
199207011941,358.79
199207011941,358.7
199207011949,358.73
199207011949,358.81
199207101940,356.8
199207101940,356.45
199207102002,356.23
199207102002,356.19
199207102017,356.41
199207102017,356.3
199207171921,356.6
199207171921,356.56
199207171950,356.97
199207171950,356.81
199207171952,356.62
199207171952,356.58
199207241907,357.22
199207241907,357.26
199207241912,357.3
199207241912,357.38
199207241930,357.52
199207241930,357.59
199207311922,354.87
199207311922,355.31
199207311959,354.56
199207311959,354.48
199207312005,354.63
199207312005,354.61
199208071939,356.43
199208071939,356.49
199208071957,356.06
199208071957,355.93
199208072006,355.97
199208072006,356.02
199208141913,356.36
199208141913,356.65
199208141936,355.78
199208141936,-999.99
199208141942,355.86
199208141942,355.91
199208211922,354.8
199208211922,355.91
199208211941,354.53
199208211941,354.34
199208211943,354.2
199208211943,354.59
199208281943,353.65
199208281943,353.57
199209041918,355.21
199209041918,354.78
199209041936,353.84
199209041936,353.87
199209041938,353.94
199209041938,353.92
199209111940,354.68
199209111940,354.55
199209111950,355.04
199209111950,355.01
199209112003,355.17
199209112003,356.37
199209181930,353.26
199209181930,353.97
199209181952,353.04
199209181952,353.05
199209181957,352.94
199209181957,352.94
199209251922,354.55
199209251922,353.93
199209251939,353.96
199209251939,353.84
199209251944,353.86
199209251944,353.92
199210022008,352.88
199210022008,352.78
199210022022,352.63
199210022022,352.58
199210022032,352.7
199210022032,352.7
199210091943,353.79
199210091943,353.86
199210091958,353.3
199210091958,353.28
199210161947,353.9
199210161947,353.96
199210162014,354.01
199210162014,353.96
199210162018,353.96
199210162018,353.92
199210231922,353.61
199210231922,353.6
199210231932,353.62
199210231932,353.62
199210231937,353.61
199210231937,353.75
199210301935,353.53
199210301935,353.55
199210301942,353.55
199210301942,353.63
199210301948,353.46
199210301948,353.44
199211061922,355.43
199211061922,354.9
199211061932,354.83
199211061932,354.8
199211061939,354.61
199211061939,354.76
199211131921,355.35
199211131921,360.02
199211131931,355.23
199211131931,355.48
199211131937,355.18
199211131937,355.12
199211202046,355.24
199211202046,355.89
199211202100,354.8
199211202100,354.9
199211202106,354.69
199211202106,354.72
199211271942,355.14
199211271942,355.08
199211271953,355.07
199211271953,355.04
199212041929,355.21
199212041929,355.13
199212042015,355.05
199212042015,354.98
199212111930,356.74
199212111930,356.95
199212111955,356.62
199212111955,356.54
199212181926,355.81
199212181926,355.59
199212182007,355.69
199212182007,355.65
199212311944,356.97
199212311944,356.79
199212311947,356.72
199212311947,356.79
199301081939,356.77
199301081939,357.27
199301081941,356.59
199301081941,356.63
199301151925,357.93
199301151925,357.9
199301151939,357.81
199301151939,357.86
199301221926,356.83
199301221926,356.87
199301221948,356.83
199301221948,356.89
199301272131,356.3
199301272131,356.32
199301272315,355.98
199301272315,356.02
199301291916,356.83
199301291916,356.85
199301291923,356.77
199301291923,357.38
199302051937,357.54
199302051937,357.34
199302051954,357.14
199302051954,357.25
199302121917,357.4
199302121917,357.61
199302121920,357.52
199302191926,357.21
199302191926,357.25
199302192010,357.39
199302192010,357.21
199302261912,357.49
199302261912,357.55
199302261923,357.52
199302261923,357.4
199303051922,359.17
199303051922,362
199303051936,358.87
199303051936,358.81
199303121918,358.92
199303121918,358.91
199303121920,359.33
199303121920,359.27
199303192012,-999.99
199303192012,359.37
199303192023,358.24
199303192023,358.3
199303261943,358.12
199303261943,358.1
199303261948,358.09
199303261948,358.07
199304022015,358.91
199304022015,358.95
199304022100,358.75
199304022100,358.77
199304091915,358.33
199304091915,358.13
199304091920,358.12
199304091920,358.15
199304162002,360.11
199304162002,360.33
199304162017,360.12
199304162017,360.12
199304231921,360.42
199304231921,360.46
199304231934,360.32
199304231934,360.39
199304301917,360.01
199304301917,360.05
199304301932,360.35
199304301932,360.06
199305071924,360.23
199305071924,360.2
199305071937,360.56
199305071937,360.34
199305141926,360.95
199305141926,360.94
199305141940,360.87
199305141940,360.77
199305211910,361.12
199305211910,361.16
199305211945,361.01
199305211945,361.06
199305281925,360.82
199305281925,360.8
199305281939,360.72
199305281939,360.69
199306041928,359.73
199306041928,359.75
199306041940,359.82
199306041940,359.78
199306111917,360.21
199306111917,360.25
199306111943,360.07
199306111943,360.03
199306181910,359.8
199306181910,359.83
199306181943,359.75
199306181943,359.81
199306251924,359.73
199306251924,360.57
199306251940,359.44
199306251940,359.43
199307021925,357.91
199307021925,358.98
199307022006,357.71
199307022006,357.91
199307091929,359.05
199307091929,359.34
199307091950,358.33
199307091950,358.92
199307161926,358.29
199307161926,358.47
199307161952,358.2
199307161952,358.37
199307232000,357.35
199307232000,357.31
199307232032,357.48
199307232032,357.5
199307301922,356.62
199307301922,356.51
199307301946,356.48
199307301946,356.35
199308061917,356.38
199308061917,356.38
199308061944,356.45
199308061944,356.45
199308131920,355.99
199308131920,355.97
199308131924,356.01
199308131924,356.2
199308201930,355.38
199308201930,355.35
199308201952,355.35
199308201952,355.37
199308271911,354.77
199308271911,354.8
199308271932,354.94
199308271932,354.91
199309031916,353.93
199309031916,353.66
199309031928,352.96
199309031928,353.25
199309101920,353.23
199309101920,353.3
199309102008,352.9
199309102008,352.93
199309172012,354.67
199309172012,354.67
199309172015,354.72
199309172015,354.71
199309231953,354.33
199309231953,354.27
199309231959,354.91
199309231959,354.9
199309302010,353.16
199309302010,353.16
199309302012,353.33
199309302012,353.41
199310081936,353.93
199310081936,-999.99
199310081941,354.01
199310081941,354.02
199310151930,354.02
199310151930,353.93
199310151959,354.21
199310151959,354.06
199310221919,355.91
199310221919,355.51
199310221948,354.9
199310221948,354.88
199310291928,353.98
199310291928,354.05
199310291946,354.1
199310291946,354.14
199311051930,355.02
199311051930,355.33
199311051948,355.04
199311051948,355.03
199311121925,355.6
199311121925,355.61
199311121941,355.65
199311121941,355.85
199311191927,356.4
199311191927,363.53
199311191941,356.09
199311191941,356.16
199311261938,356.38
199311261938,356.31
199311261945,356.21
199311261945,356.27
199312031942,356.32
199312031942,356.37
199312032016,356.27
199312032016,356.3
199312101932,356.25
199312101932,356.17
199312101948,356.7
199312101948,356.67
199312171931,356.77
199312171931,356.58
199312171936,356.9
199312171936,374.43
199312231940,357.6
199312231940,357.64
199312231942,357.83
199312231942,357.81
199312301725,357.87
199312301725,357.82
199312301726,357.75
199312301726,357.85
199401071949,358.36
199401071958,358.15
199401071958,358.12
199401142026,358.37
199401142026,358.52
199401142028,358.24
199401142028,358.28
199401211928,357.82
199401211928,358.26
199401212035,358.88
199401212035,358.6
199401282010,359.79
199401282010,359.75
199401282216,359.58
199401282216,359.6
199402041923,358.64
199402041923,358.6
199402041940,358.76
199402041940,358.79
199402111925,358.65
199402111925,358.63
199402111958,359.22
199402111958,359.14
199402181934,358.9
199402181934,358.38
199402182003,358.85
199402182003,358.65
199402251933,359.98
199402251933,360.12
199402251946,360.22
199402251946,360.24
199403041923,357.97
199403041923,357.73
199403042014,358.39
199403042014,358.41
199403111927,358.56
199403111927,358.71
199403111941,358.95
199403111941,358.95
199403181943,360.47
199403181943,363.45
199403182002,360.48
199403182002,360.47
199403251927,361.29
199403251927,361.31
199403252004,361.36
199403252004,361.3
199404011928,360.31
199404011928,360.44
199404011947,360.42
199404011947,360.14
199404081922,362.03
199404081922,360.88
199404081948,361.24
199404081948,361.13
199404151924,359.87
199404151924,359.98
199404151943,360.88
199404151943,360.8
199404221924,361.25
199404221924,361.19
199404221941,362.11
199404221941,362.1
199404291931,361.36
199404291931,361.33
199404291947,362.21
199404291947,362.08
199405061924,361.5
199405061924,361.41
199405061939,361.84
199405061939,361.75
199405131927,361.56
199405131927,361.81
199405132000,361.95
199405132000,361.84
199405202002,361.78
199405202002,361.84
199405202016,362.06
199405202016,361.97
199405271924,354.93
199405271924,361.2
199405271948,361.78
199405271948,361.66
199406032016,360.93
199406032016,361.46
199406032033,361.84
199406032033,361.85
199406082127,362.17
199406082127,362.17
199406101916,361.41
199406101916,361.23
199406101934,361.29
199406101934,361.28
199406171914,360.48
199406171914,360.45
199406171928,360.88
199406171928,360.84
199406241935,360.3
199406241935,360.33
199406241958,360.33
199406241958,360.47
199407011921,359.98
199407011921,355.49
199407011936,360.28
199407011936,360.2
199407081944,359.25
199407081944,359.43
199407081959,359.39
199407081959,359.33
199407142041,357.94
199407142041,357.83
199407142117,358.13
199407142117,358.15
199407211923,359.17
199407211923,359.37
199407212024,359.19
199407212024,359.18
199407281943,358.77
199407281943,358.92
199407282013,358.92
199407282013,358.98
199408051920,357.39
199408051920,357.32
199408051950,358.11
199408051950,358.07
199408121923,357.14
199408121923,357.22
199408121948,357.73
199408121948,357.54
199408191928,357.18
199408191928,356.86
199408191948,357.65
199408191948,357.48
199408261930,356.63
199408261930,356.56
199408261945,356.78
199408261945,356.69
199409021931,356.4
199409021931,356.35
199409021941,356.62
199409021941,356.48
199409092005,354.96
